s | x | z | theta
0 0.1 0 2
0.1 0.199909 0.00523492 2.02617
0.2 0.299845 0.00879335 1.92605
0.3 0.399792 0.012067 1.97627
0.4 0.499731 0.0155593 2.00879
0.5 0.599668 0.019093 2.03701
0.6 0.699604 0.0226721 2.06255
0.7 0.799539 0.0262934 2.08645
0.8 0.899472 0.029955 2.1093
0.9 0.999403 0.0336555 2.13145
1 1.09933 0.037394 2.15314
1.1 1.19926 0.04117 2.17452
1.2 1.29919 0.044983 2.19571
1.3 1.39912 0.0488328 2.21678
1.4 1.49904 0.0527192 2.23779
1.5 1.59896 0.0566422 2.25879
1.6 1.69888 0.0606018 2.27981
1.7 1.7988 0.0645981 2.30088
1.8 1.89872 0.0686312 2.32201
1.9 1.99864 0.0727012 2.34323
2 2.09856 0.0768083 2.36456
2.1 2.19847 0.0809526 2.386
2.2 2.29838 0.0851344 2.40756
2.3 2.39829 0.089354 2.42925
2.4 2.4982 0.0936115 2.45109
2.5 2.59811 0.0979072 2.47308
2.6 2.69802 0.102241 2.49521
2.7 2.79792 0.106614 2.51751
2.8 2.89782 0.111026 2.53997
2.9 2.99772 0.115477 2.5626
3 3.09762 0.119968 2.58541
3.1 3.19752 0.124499 2.60839
3.2 3.29742 0.12907 2.63155
3.3 3.39731 0.133681 2.65489
3.4 3.4972 0.138334 2.67842
3.5 3.59709 0.143027 2.70214
3.6 3.69698 0.147762 2.72606
3.7 3.79687 0.152539 2.75017
3.8 3.89675 0.157358 2.77448
3.9 3.99663 0.16222 2.79899
4 4.09651 0.167125 2.8237
4.1 4.19639 0.172072 2.84862
4.2 4.29626 0.177064 2.87375
4.3 4.39614 0.182099 2.89909
4.4 4.49601 0.187179 2.92465
4.5 4.59588 0.192304 2.95042
4.6 4.69574 0.197473 2.9764
4.7 4.79561 0.202688 3.00261
4.8 4.89547 0.207949 3.02905
4.9 4.99533 0.213257 3.0557
5 5.09518 0.21861 3.08259
5.1 5.19504 0.224011 3.10971
5.2 5.29489 0.22946 3.13705
5.3 5.39474 0.234956 3.16464
5.4 5.49458 0.240501 3.19246
5.5 5.59443 0.246094 3.22052
5.6 5.69427 0.251736 3.24882
5.7 5.79411 0.257428 3.27736
5.8 5.89394 0.26317 3.30615
5.9 5.99377 0.268962 3.33519
6 6.0936 0.274805 3.36448
6.1 6.19343 0.280699 3.39402
6.2 6.29325 0.286645 3.42382
6.3 6.39307 0.292643 3.45388
6.4 6.49289 0.298694 3.48419
6.5 6.5927 0.304798 3.51477
6.6 6.69251 0.310955 3.54562
6.7 6.79232 0.317166 3.57673
6.8 6.89212 0.323432 3.60811
6.9 6.99192 0.329752 3.63976
7 7.09172 0.336128 3.67169
7.1 7.19151 0.34256 3.7039
7.2 7.2913 0.349048 3.73638
7.3 7.39109 0.355593 3.76915
7.4 7.49087 0.362195 3.8022
7.5 7.59065 0.368855 3.83554
7.6 7.69042 0.375573 3.86917
7.7 7.79019 0.382351 3.90309
7.8 7.88996 0.389187 3.93731
7.9 7.98972 0.396083 3.97182
8 8.08948 0.40304 4.00664
8.1 8.18923 0.410057 4.04175
8.2 8.28898 0.417136 4.07718
8.3 8.38872 0.424277 4.11291
8.4 8.48846 0.43148 4.14895
8.5 8.5882 0.438747 4.18531
8.6 8.68793 0.446077 4.22198
8.7 8.78766 0.453471 4.25898
8.8 8.88738 0.460929 4.29629
8.9 8.9871 0.468453 4.33393
9 9.08681 0.476043 4.3719
9.1 9.18651 0.483699 4.4102
9.2 9.28621 0.491422 4.44883
9.3 9.38591 0.499212 4.4878
9.4 9.4856 0.507071 4.52711
9.5 9.58529 0.514998 4.56676
9.6 9.68497 0.522995 4.60675
9.7 9.78464 0.531061 4.6471
9.8 9.88431 0.539198 4.68779
9.9 9.98397 0.547406 4.72884
10 10.0836 0.555686 4.77025
10.1 10.1833 0.564038 4.81202
10.2 10.2829 0.572463 4.85416
10.3 10.3826 0.580961 4.89666
10.4 10.4822 0.589534 4.93953
10.5 10.5818 0.598182 4.98277
10.6 10.6814 0.606905 5.02639
10.7 10.7811 0.615705 5.0704
10.8 10.8807 0.624581 5.11478
10.9 10.9803 0.633534 5.15955
11 11.0798 0.642566 5.20472
11.1 11.1794 0.651677 5.25027
11.2 11.279 0.660867 5.29622
11.3 11.3786 0.670138 5.34258
11.4 11.4781 0.679489 5.38933
11.5 11.5777 0.688922 5.4365
11.6 11.6772 0.698437 5.48407
11.7 11.7768 0.708035 5.53206
11.8 11.8763 0.717717 5.58047
11.9 11.9758 0.727484 5.6293
12 12.0753 0.737335 5.67855
12.1 12.1748 0.747273 5.72824
12.2 12.2743 0.757297 5.77835
12.3 12.3738 0.767408 5.82891
12.4 12.4733 0.777608 5.8799
12.5 12.5728 0.787897 5.93134
12.6 12.6722 0.798275 5.98322
12.7 12.7717 0.808744 6.03556
12.8 12.8711 0.819304 6.08835
12.9 12.9706 0.829956 6.1416
13 13.07 0.840701 6.19532
13.1 13.1694 0.851539 6.2495
13.2 13.2688 0.862472 6.30415
13.3 13.3682 0.8735 6.35928
13.4 13.4676 0.884624 6.41489
13.5 13.5669 0.895845 6.47099
13.6 13.6663 0.907163 6.52757
13.7 13.7656 0.918581 6.58464
13.8 13.865 0.930097 6.64222
13.9 13.9643 0.941714 6.70029
14 14.0636 0.953432 6.75886
14.1 14.1629 0.965252 6.81795
14.2 14.2622 0.977174 6.87755
14.3 14.3615 0.989201 6.93767
14.4 14.4607 1.00133 6.99831
14.5 14.56 1.01357 7.05947
14.6 14.6592 1.02591 7.12117
14.7 14.7584 1.03836 7.18341
