s | x | z | theta
0 0.1 0 2
0.1 0.199909 0.00523492 2.00228
0.2 0.299847 0.00873084 1.88728
0.3 0.399797 0.0119239 1.92282
0.4 0.499739 0.0153102 1.93953
0.5 0.599682 0.0187092 1.95172
0.6 0.699623 0.0221256 1.96097
0.7 0.799564 0.0255555 1.96835
0.8 0.899505 0.0289967 1.97446
0.9 0.999446 0.0324474 1.97967
1 1.09939 0.0359065 1.98423
1.1 1.19933 0.0393729 1.9883
1.2 1.29927 0.042846 1.99198
1.3 1.3992 0.0463251 1.99536
1.4 1.49914 0.0498099 1.99849
1.5 1.59908 0.0533 2.00143
1.6 1.69902 0.056795 2.00421
1.7 1.79896 0.0602947 2.00685
1.8 1.8989 0.0637989 2.00937
1.9 1.99884 0.0673074 2.0118
2 2.09878 0.07082 2.01415
2.1 2.19871 0.0743367 2.01643
2.2 2.29865 0.0778573 2.01864
2.3 2.39859 0.0813817 2.0208
2.4 2.49853 0.0849098 2.02291
2.5 2.59847 0.0884415 2.02498
2.6 2.6984 0.0919768 2.02701
2.7 2.79834 0.0955157 2.02901
2.8 2.89828 0.099058 2.03097
2.9 2.99821 0.102604 2.03291
3 3.09815 0.106153 2.03483
3.1 3.19809 0.109705 2.03673
3.2 3.29803 0.113261 2.03861
3.3 3.39796 0.11682 2.04046
3.4 3.4979 0.120382 2.04231
3.5 3.59783 0.123947 2.04414
3.6 3.69777 0.127516 2.04595
3.7 3.79771 0.131087 2.04775
3.8 3.89764 0.134662 2.04955
3.9 3.99758 0.13824 2.05133
4 4.09752 0.141821 2.0531
4.1 4.19745 0.145405 2.05486
4.2 4.29739 0.148992 2.05662
4.3 4.39732 0.152583 2.05836
4.4 4.49726 0.156176 2.06011
4.5 4.59719 0.159772 2.06184
4.6 4.69713 0.163372 2.06357
4.7 4.79706 0.166974 2.06529
4.8 4.897 0.170579 2.06701
4.9 4.99693 0.174188 2.06873
5 5.09687 0.177799 2.07044
5.1 5.1968 0.181413 2.07214
5.2 5.29674 0.18503 2.07385
5.3 5.39667 0.188651 2.07555
5.4 5.49661 0.192274 2.07724
5.5 5.59654 0.1959 2.07894
5.6 5.69647 0.199529 2.08063
5.7 5.79641 0.203161 2.08231
5.8 5.89634 0.206796 2.084
5.9 5.99628 0.210434 2.08568
6 6.09621 0.214075 2.08737
6.1 6.19614 0.217719 2.08905
6.2 6.29608 0.221366 2.09073
