s | x | z | theta
0 2 0 2
2 3.99817 0.104698 2.2094
4 5.99655 0.185454 2.36448
6 7.99474 0.270671 2.53618
8 9.99265 0.362165 2.7199
10 11.9903 0.460275 2.91659
12 13.9875 0.565468 3.1273
14 15.9843 0.67825 3.35309
16 17.9807 0.799162 3.59507
18 19.9765 0.928787 3.85443
20 21.9717 1.06775 4.13244
22 23.9661 1.21671 4.43042
24 25.9598 1.37639 4.74981
26 27.9524 1.54756 5.09216
28 29.944 1.73103 5.4591
30 31.9344 1.92768 5.85238
32 33.9233 2.13844 6.27387
34 35.9105 2.36432 6.72559
36 37.8959 2.60638 7.20967
38 39.879 2.86577 7.72838
40 41.8597 3.1437 8.28418
42 43.8375 3.44147 8.87965
44 45.8119 3.76046 9.51756
46 47.7826 4.10215 10.2008
48 49.749 4.4681 10.9326
50 51.7103 4.85996 11.7163
52 53.666 5.2795 12.5552
54 55.6151 5.72858 13.4533
56 57.5567 6.20916 14.4143
58 59.4897 6.7233 15.4424
60 61.4129 7.27317 16.542
62 63.3248 7.86106 17.7176
64 65.2239 8.48932 18.974
66 67.1083 9.16041 20.316
68 68.976 9.87686 21.7487
70 70.8247 10.6413 23.2773
72 72.6517 11.4563 24.9071
74 74.4541 12.3245 26.6434
76 76.2285 13.2487 28.4915
78 77.9714 14.2314 30.4566
80 79.6785 15.275 32.5436
82 81.3454 16.3819 34.7572
84 82.9672 17.5543 37.1017
86 84.5383 18.7939 39.5806
88 86.0529 20.1021 42.1968
90 87.5047 21.48 44.9523
92 88.887 22.9279 47.8478
94 90.1926 24.4454 50.8827
96 91.4142 26.0316 54.0548
98 92.5443 27.6845 57.3603
100 93.5754 29.4012 60.7934
102 94.4999 31.1777 64.3462
104 95.3108 33.0091 68.0088
106 96.0012 34.8894 71.7692
108 96.5653 36.8116 75.6133
110 96.9978 38.7677 79.5254
112 97.2948 40.7491 83.488
114 97.4532 42.7464 87.4826
116 97.4716 44.7499 91.4896
118 97.3497 46.7499 95.4895
120 97.0887 48.7365 99.4627
122 96.6911 50.7002 103.39
124 96.1608 52.6323 107.254
126 95.5025 54.5245 111.039
