s | x | z | theta
0 0.1 0 2
0.1 0.199909 0.00523492 2.01047
0.2 0.299847 0.00875226 1.9005
0.3 0.399795 0.0119727 1.94099
0.4 0.499736 0.0153951 1.96301
0.5 0.599677 0.0188397 1.98056
0.6 0.699617 0.0223111 1.99522
0.7 0.799556 0.0258055 2.00807
0.8 0.899494 0.0293207 2.01969
0.9 0.999431 0.0328551 2.03045
1 1.09937 0.0364075 2.04059
1.1 1.1993 0.0399771 2.05026
1.2 1.29924 0.0435632 2.05959
1.3 1.39918 0.0471652 2.06864
1.4 1.49911 0.0507828 2.07749
1.5 1.59904 0.0544156 2.08616
1.6 1.69898 0.0580634 2.0947
1.7 1.79891 0.061726 2.10313
1.8 1.89884 0.0654031 2.11148
1.9 1.99877 0.0690948 2.11976
2 2.09871 0.0728009 2.12798
2.1 2.19864 0.0765212 2.13615
2.2 2.29857 0.0802557 2.1443
2.3 2.3985 0.0840045 2.15241
2.4 2.49843 0.0877673 2.1605
2.5 2.59835 0.0915443 2.16858
2.6 2.69828 0.0953353 2.17665
2.7 2.79821 0.0991404 2.18471
2.8 2.89814 0.10296 2.19277
2.9 2.99806 0.106793 2.20082
3 3.09799 0.11064 2.20888
3.1 3.19792 0.114501 2.21695
3.2 3.29784 0.118377 2.22502
3.3 3.39776 0.122266 2.23311
3.4 3.49769 0.12617 2.2412
3.5 3.59761 0.130087 2.2493
3.6 3.69753 0.134019 2.25742
3.7 3.79746 0.137965 2.26556
3.8 3.89738 0.141925 2.27371
3.9 3.9973 0.1459 2.28187
4 4.09722 0.149888 2.29006
4.1 4.19714 0.153891 2.29826
4.2 4.29706 0.157909 2.30649
4.3 4.39698 0.16194 2.31473
4.4 4.49689 0.165986 2.32299
4.5 4.59681 0.170047 2.33128
4.6 4.69673 0.174122 2.33958
4.7 4.79665 0.178211 2.34791
4.8 4.89656 0.182315 2.35626
4.9 4.99648 0.186434 2.36464
5 5.09639 0.190567 2.37304
5.1 5.19631 0.194715 2.38146
5.2 5.29622 0.198878 2.38991
5.3 5.39613 0.203055 2.39838
5.4 5.49604 0.207247 2.40688
5.5 5.59595 0.211454 2.4154
5.6 5.69587 0.215676 2.42395
5.7 5.79578 0.219913 2.43253
5.8 5.89569 0.224164 2.44113
5.9 5.99559 0.228431 2.44976
6 6.0955 0.232713 2.45841
6.1 6.19541 0.23701 2.4671
6.2 6.29532 0.241322 2.47581
6.3 6.39522 0.245649 2.48454
6.4 6.49513 0.249992 2.49331
6.5 6.59503 0.25435 2.5021
6.6 6.69494 0.258723 2.51093
6.7 6.79484 0.263112 2.51978
6.8 6.89475 0.267516 2.52866
6.9 6.99465 0.271936 2.53756
7 7.09455 0.276371 2.5465
7.1 7.19445 0.280822 2.55547
7.2 7.29435 0.285288 2.56446
7.3 7.39425 0.28977 2.57349
7.4 7.49415 0.294268 2.58255
7.5 7.59405 0.298782 2.59163
7.6 7.69394 0.303312 2.60075
7.7 7.79384 0.307857 2.60989
7.8 7.89374 0.312419 2.61907
7.9 7.99363 0.316996 2.62828
8 8.09353 0.32159 2.63751
8.1 8.19342 0.3262 2.64678
8.2 8.29331 0.330826 2.65608
8.3 8.3932 0.335468 2.66541
8.4 8.4931 0.340126 2.67478
8.5 8.59299 0.344801 2.68417
8.6 8.69288 0.349492 2.6936
8.7 8.79277 0.3542 2.70306
8.8 8.89265 0.358924 2.71255
8.9 8.99254 0.363665 2.72207
9 9.09243 0.368422 2.73162
9.1 9.19231 0.373196 2.74121
9.2 9.2922 0.377987 2.75083
9.3 9.39208 0.382795 2.76048
9.4 9.49197 0.387619 2.77017
9.5 9.59185 0.392461 2.77988
9.6 9.69173 0.397319 2.78963
9.7 9.79161 0.402195 2.79942
9.8 9.89149 0.407087 2.80924
9.9 9.99137 0.411997 2.81909
10 10.0913 0.416924 2.82897
10.1 10.1911 0.421868 2.83889
10.2 10.291 0.426829 2.84885
10.3 10.3909 0.431808 2.85883
10.4 10.4908 0.436804 2.86885
10.5 10.5906 0.441818 2.87891
10.6 10.6905 0.446849 2.889
10.7 10.7904 0.451898 2.89913
10.8 10.8902 0.456965 2.90929
10.9 10.9901 0.462049 2.91948
11 11.09 0.467151 2.92971
11.1 11.1899 0.472271 2.93997
11.2 11.2897 0.477409 2.95028
11.3 11.3896 0.482565 2.96061
11.4 11.4895 0.487739 2.97098
11.5 11.5893 0.492931 2.98139
11.6 11.6892 0.498141 2.99183
11.7 11.7891 0.50337 3.00231
11.8 11.8889 0.508616 3.01283
11.9 11.9888 0.513881 3.02338
12 12.0886 0.519165 3.03397
12.1 12.1885 0.524467 3.04459
12.2 12.2884 0.529788 3.05525
12.3 12.3882 0.535127 3.06595
12.4 12.4881 0.540485 3.07669
12.5 12.5879 0.545861 3.08746
12.6 12.6878 0.551257 3.09827
12.7 12.7876 0.556671 3.10912
12.8 12.8875 0.562104 3.12
12.9 12.9873 0.567556 3.13092
13 13.0872 0.573028 3.14188
13.1 13.187 0.578518 3.15288
13.2 13.2869 0.584028 3.16392
13.3 13.3867 0.589557 3.17499
13.4 13.4866 0.595105 3.1861
13.5 13.5864 0.600672 3.19725
13.6 13.6863 0.606259 3.20844
13.7 13.7861 0.611866 3.21967
13.8 13.8859 0.617492 3.23094
13.9 13.9858 0.623138 3.24225
14 14.0856 0.628804 3.25359
14.1 14.1855 0.634489 3.26498
14.2 14.2853 0.640194 3.2764
14.3 14.3851 0.64592 3.28787
14.4 14.485 0.651665 3.29937
14.5 14.5848 0.65743 3.31091
14.6 14.6846 0.663216 3.3225
14.7 14.7845 0.669021 3.33412
14.8 14.8843 0.674847 3.34579
14.9 14.9841 0.680694 3.35749
15 15.084 0.686561 3.36924
15.1 15.1838 0.692448 3.38103
15.2 15.2836 0.698356 3.39285
15.3 15.3834 0.704284 3.40472
15.4 15.4833 0.710233 3.41663
15.5 15.5831 0.716203 3.42858
15.6 15.6829 0.722194 3.44057
15.7 15.7827 0.728206 3.45261
15.8 15.8825 0.734239 3.46469
15.9 15.9824 0.740293 3.4768
16 16.0822 0.746368 3.48896
16.1 16.182 0.752464 3.50117
16.2 16.2818 0.758581 3.51341
16.3 16.3816 0.76472 3.5257
16.4 16.4814 0.77088 3.53803
16.5 16.5812 0.777062 3.5504
16.6 16.681 0.783266 3.56282
16.7 16.7808 0.789491 3.57528
16.8 16.8806 0.795738 3.58778
16.9 16.9804 0.802006 3.60033
17 17.0802 0.808297 3.61292
17.1 17.18 0.814609 3.62555
17.2 17.2798 0.820944 3.63823
17.3 17.3796 0.827301 3.65095
17.4 17.4794 0.833679 3.66372
17.5 17.5792 0.840081 3.67653
17.6 17.679 0.846504 3.68938
17.7 17.7788 0.85295 3.70228
17.8 17.8786 0.859418 3.71523
17.9 17.9784 0.865909 3.72821
18 18.0782 0.872423 3.74125
18.1 18.178 0.87896 3.75433
18.2 18.2778 0.885519 3.76746
18.3 18.3775 0.892101 3.78063
18.4 18.4773 0.898706 3.79384
18.5 18.5771 0.905334 3.80711
18.6 18.6769 0.911986 3.82042
18.7 18.7767 0.91866 3.83377
18.8 18.8764 0.925358 3.84717
18.9 18.9762 0.932079 3.86062
19 19.076 0.938824 3.87412
19.1 19.1758 0.945592 3.88766
19.2 19.2755 0.952384 3.90125
19.3 19.3753 0.959199 3.91489
19.4 19.4751 0.966039 3.92857
19.5 19.5748 0.972902 3.9423
19.6 19.6746 0.979789 3.95608
19.7 19.7743 0.9867 3.96991
19.8 19.8741 0.993635 3.98379
19.9 19.9739 1.00059 3.99771
20 20.0736 1.00758 4.01168
20.1 20.1734 1.01459 4.02571
20.2 20.2731 1.02162 4.03978
20.3 20.3729 1.02868 4.0539
20.4 20.4726 1.03576 4.06806
20.5 20.5724 1.04286 4.08228
20.6 20.6721 1.05 4.09655
20.7 20.7719 1.05715 4.11087
20.8 20.8716 1.06433 4.12523
20.9 20.9713 1.07154 4.13965
21 21.0711 1.07877 4.15412
21.1 21.1708 1.08603 4.16863
21.2 21.2705 1.09331 4.1832
21.3 21.3703 1.10062 4.19782
21.4 21.47 1.10795 4.21249
21.5 21.5697 1.11531 4.22721
21.6 21.6695 1.12269 4.24198
21.7 21.7692 1.1301 4.2568
21.8 21.8689 1.13754 4.27168
21.9 21.9686 1.145 4.28661
22 22.0684 1.15249 4.30158
22.1 22.1681 1.16 4.31662
22.2 22.2678 1.16754 4.3317
22.3 22.3675 1.17511 4.34683
22.4 22.4672 1.1827 4.36202
22.5 22.5669 1.19032 4.37726
22.6 22.6666 1.19796 4.39256
22.7 22.7663 1.20564 4.40791
22.8 22.866 1.21333 4.42331
22.9 22.9657 1.22106 4.43876
23 23.0654 1.22881 4.45427
23.1 23.1651 1.23659 4.46983
23.2 23.2648 1.2444 4.48545
23.3 23.3645 1.25223 4.50112
23.4 23.4642 1.2601 4.51685
23.5 23.5639 1.26798 4.53263
23.6 23.6636 1.2759 4.54846
23.7 23.7633 1.28384 4.56435
23.8 23.863 1.29182 4.5803
23.9 23.9626 1.29982 4.5963
24 24.0623 1.30784 4.61236
24.1 24.162 1.3159 4.62847
24.2 24.2617 1.32398 4.64464
24.3 24.3613 1.33209 4.66086
24.4 24.461 1.34023 4.67714
24.5 24.5607 1.3484 4.69348
24.6 24.6603 1.3566 4.70988
24.7 24.76 1.36482 4.72633
24.8 24.8596 1.37308 4.74284
24.9 24.9593 1.38136 4.75941
25 25.059 1.38967 4.77603
25.1 25.1586 1.39801 4.79272
25.2 25.2583 1.40638 4.80946
25.3 25.3579 1.41478 4.82626
25.4 25.4575 1.42321 4.84311
25.5 25.5572 1.43167 4.86003
25.6 25.6568 1.44015 4.877
25.7 25.7565 1.44867 4.89404
25.8 25.8561 1.45722 4.91113
25.9 25.9557 1.46579 4.92828
26 26.0554 1.4744 4.9455
26.1 26.155 1.48303 4.96277
26.2 26.2546 1.4917 4.9801
26.3 26.3542 1.50039 4.9975
26.4 26.4539 1.50912 5.01495
26.5 26.5535 1.51788 5.03246
26.6 26.6531 1.52667 5.05004
26.7 26.7527 1.53548 5.06768
26.8 26.8523 1.54433 5.08537
26.9 26.9519 1.55321 5.10313
27 27.0515 1.56212 5.12095
27.1 27.1511 1.57106 5.13884
27.2 27.2507 1.58004 5.15678
27.3 27.3503 1.58904 5.17479
27.4 27.4499 1.59807 5.19286
27.5 27.5495 1.60714 5.211
27.6 27.6491 1.61624 5.22919
27.7 27.7486 1.62537 5.24745
27.8 27.8482 1.63453 5.26578
27.9 27.9478 1.64372 5.28416
28 28.0474 1.65295 5.30261
28.1 28.1469 1.66221 5.32113
28.2 28.2465 1.6715 5.33971
28.3 28.3461 1.68082 5.35835
28.4 28.4456 1.69017 5.37706
28.5 28.5452 1.69956 5.39584
28.6 28.6448 1.70898 5.41468
28.7 28.7443 1.71843 5.43358
28.8 28.8439 1.72792 5.45255
28.9 28.9434 1.73744 5.47159
29 29.0429 1.74699 5.4907
29.1 29.1425 1.75657 5.50987
29.2 29.242 1.76619 5.5291
29.3 29.3415 1.77584 5.5484
29.4 29.4411 1.78553 5.56778
29.5 29.5406 1.79525 5.58721
29.6 29.6401 1.805 5.60672
29.7 29.7396 1.81479 5.62629
29.8 29.8392 1.82461 5.64593
29.9 29.9387 1.83446 5.66564
30 30.0382 1.84435 5.68542
30.1 30.1377 1.85428 5.70527
30.2 30.2372 1.86424 5.72519
30.3 30.3367 1.87423 5.74517
30.4 30.4362 1.88426 5.76523
30.5 30.5357 1.89432 5.78535
30.6 30.6352 1.90442 5.80554
30.7 30.7347 1.91455 5.82581
30.8 30.8341 1.92472 5.84614
30.9 30.9336 1.93492 5.86655
31 31.0331 1.94516 5.88703
31.1 31.1326 1.95544 5.90758
31.2 31.232 1.96575 5.9282
31.3 31.3315 1.97609 5.94889
31.4 31.431 1.98647 5.96965
31.5 31.5304 1.99689 5.99048
31.6 31.6299 2.00735 6.01139
31.7 31.7293 2.01784 6.03237
31.8 31.8288 2.02836 6.05343
31.9 31.9282 2.03893 6.07455
32 32.0276 2.04953 6.09575
32.1 32.1271 2.06017 6.11703
32.2 32.2265 2.07084 6.13837
32.3 32.3259 2.08155 6.1598
32.4 32.4253 2.0923 6.18129
32.5 32.5248 2.10309 6.20286
32.6 32.6242 2.11391 6.22451
32.7 32.7236 2.12477 6.24623
32.8 32.823 2.13567 6.26803
32.9 32.9224 2.14661 6.2899
33 33.0218 2.15758 6.31185
33.1 33.1212 2.1686 6.33387
33.2 33.2206 2.17965 6.35597
33.3 33.3199 2.19074 6.37815
33.4 33.4193 2.20186 6.4004
33.5 33.5187 2.21303 6.42274
33.6 33.6181 2.22424 6.44515
